fullVisitorID,subContinent,country,region,metro,city
7180771470273032233,Western Asia,Saudi Arabia,not available in demo dataset,not available in demo dataset,not available in demo dataset
4597308409158508498,South America,Brazil,not available in demo dataset,not available in demo dataset,not available in demo dataset
1768021879618184521,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
4125846441958941515,Southeast Asia,Philippines,not available in demo dataset,not available in demo dataset,not available in demo dataset
8347572489346024612,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
9333275846835376480,Eastern Europe,Slovakia,not available in demo dataset,not available in demo dataset,not available in demo dataset
9405012143119882566,South America,Colombia,not available in demo dataset,not available in demo dataset,not available in demo dataset
4652287826732444235,South America,Brazil,not available in demo dataset,not available in demo dataset,not available in demo dataset
9234156111722725905,Northern America,United States,California,San Francisco-Oakland-San Jose CA,San Francisco
0578484710847149395,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
8942907331325175738,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
7272603699024978497,Northern America,United States,California,San Francisco-Oakland-San Jose CA,San Francisco
188467669290923231,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Sunnyvale
5186861455885306495,Central America,Mexico,not available in demo dataset,not available in demo dataset,not available in demo dataset
7204296105950946324,Northern America,United States,California,San Francisco-Oakland-San Jose CA,San Bruno
5765613965607610163,Southern Europe,Slovenia,not available in demo dataset,not available in demo dataset,not available in demo dataset
0975199857190033636,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
4052177266351383392,Southeast Asia,Thailand,not available in demo dataset,not available in demo dataset,not available in demo dataset
1992186447841680750,Northern America,United States,California,San Francisco-Oakland-San Jose CA,Palo Alto
3483578416163230629,Northern America,United States,New York,New York NY,New York
3121470346610517012,Northern Africa,Tunisia,not available in demo dataset,not available in demo dataset,not available in demo dataset
4652287826732444235,South America,Brazil,not available in demo dataset,not available in demo dataset,not available in demo dataset
7273185834724919018,Northern Europe,Ireland,not available in demo dataset,not available in demo dataset,not available in demo dataset
6668699823160749167,Western Europe,Austria,not available in demo dataset,not available in demo dataset,not available in demo dataset
2971589585119137431,South America,Colombia,not available in demo dataset,not available in demo dataset,not available in demo dataset
4783706315047752370,Northern Europe,United Kingdom,not available in demo dataset,not available in demo dataset,not available in demo dataset
3162605645011029759,Western Africa,Nigeria,not available in demo dataset,not available in demo dataset,not available in demo dataset
5833561444608362232,South America,Brazil,not available in demo dataset,not available in demo dataset,not available in demo dataset
079785550312480399,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
8884488727640389565,Western Europe,Switzerland,not available in demo dataset,not available in demo dataset,not available in demo dataset
0512157711741253330,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
2361382689624783664,South America,Brazil,not available in demo dataset,not available in demo dataset,not available in demo dataset
426334503418339249,Eastern Asia,Taiwan,not available in demo dataset,not available in demo dataset,not available in demo dataset
6336947347957369770,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
364531667078624724,South America,Peru,not available in demo dataset,not available in demo dataset,not available in demo dataset
8807827905511003249,Southeast Asia,Indonesia,Jakarta,(not set),Jakarta
7180275614450996653,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
8113673224304423345,Northern Europe,United Kingdom,not available in demo dataset,not available in demo dataset,not available in demo dataset
9906757708231207408,Southeast Asia,Vietnam,not available in demo dataset,not available in demo dataset,not available in demo dataset
5020449789759541117,South America,Venezuela,not available in demo dataset,not available in demo dataset,not available in demo dataset
5220081523633286580,Eastern Europe,Poland,not available in demo dataset,not available in demo dataset,not available in demo dataset
1244181925096404728,South America,Brazil,not available in demo dataset,not available in demo dataset,not available in demo dataset
4948931523491427211,(not set),(not set),(not set),(not set),(not set)
4943724707143454002,Northern America,United States,New York,New York NY,New York
5408757094730735604,Western Asia,Turkey,not available in demo dataset,not available in demo dataset,not available in demo dataset
1338868737448099505,Northern Europe,Norway,not available in demo dataset,not available in demo dataset,not available in demo dataset
5216871142837129848,South America,Colombia,not available in demo dataset,not available in demo dataset,not available in demo dataset
6068822397105790135,South America,Brazil,not available in demo dataset,not available in demo dataset,not available in demo dataset
0512157711741253330,Northern America,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset
7209704949625703251,Northern America,United States,California,San Francisco-Oakland-San Jose CA,San Francisco
